season,team_href,dfront_avg,off_skill_avg,oline_avg,qb_avg,secndry_avg,total
2016,/cfb/schools/troy/,0.777176470588,0.784011764706,0.7475,0.79135,0.777516666667,33.5355
2016,/cfb/schools/louisiana-monroe/,0.774353333333,0.7669,0.7649,0.770225,0.768733333333,33.1218
2016,/cfb/schools/nevada-las-vegas/,0.787653846154,0.789830769231,0.7694,0.8041,0.78534,32.9757
2016,/cfb/schools/houston/,0.821286666667,0.835709090909,0.8426,0.8616,0.80418,32.9282
2016,/cfb/schools/cincinnati/,0.812975,0.832108333333,0.823,0.8462,0.803722222222,32.7418
2016,/cfb/schools/tulsa/,0.795953333333,0.7923,0.8143,0.845433333333,0.79367,31.9419
2016,/cfb/schools/florida-international/,0.778429411765,0.786022222222,0.7527,0.808033333333,0.767233333333,31.9211
2016,/cfb/schools/iowa/,0.8415375,0.830125,0.8262,0.8514,0.833585714286,31.7902
2016,/cfb/schools/ball-state/,0.778607142857,0.779109090909,0.7879,0.8238,0.76934,31.1703
2016,/cfb/schools/marshall/,0.809116666667,0.805713333333,0.7778,0.82995,0.8182375,30.7787
2016,/cfb/schools/georgia-state/,0.7737875,0.771472727273,0.7699,0.78995,0.753511111111,30.7681
2016,/cfb/schools/utah/,0.834245454545,0.84692,0.7896,0.86885,0.84017,30.161
2016,/cfb/schools/eastern-michigan/,0.7558,0.78544,0.7574,0.815533333333,0.76451,30.0228
2016,/cfb/schools/new-mexico/,0.794566666667,0.791108333333,0.8083,0.8105,0.778844444444,30.0219
2016,/cfb/schools/texas-el-paso/,0.748564705882,0.766345454545,0.0,0.77025,0.7714,29.6385
2016,/cfb/schools/kansas-state/,0.83535,0.809993333333,0.8681,0.8389,0.80114,29.5105
2016,/cfb/schools/western-kentucky/,0.767661538462,0.792038461538,0.75605,0.0,0.771055555556,29.4877
2016,/cfb/schools/ohio/,0.771808333333,0.772715384615,0.7581,0.77995,0.776111111111,29.4002
2016,/cfb/schools/fresno-state/,0.79172,0.78542,0.7908,0.8696,0.7924,29.3128
2016,/cfb/schools/western-michigan/,0.810507692308,0.803227272727,0.77735,0.7878,0.8093625,28.9807
2016,/cfb/schools/north-texas/,0.773557142857,0.78646,0.7905,0.7743,0.78997,28.8919
2016,/cfb/schools/appalachian-state/,0.778985714286,0.7876,0.7,0.789033333333,0.7658,28.7452
2016,/cfb/schools/louisiana-tech/,0.795527272727,0.806677777778,0.7826,0.8195,0.80205,28.7389
2016,/cfb/schools/buffalo/,0.762157142857,0.786754545455,0.7333,0.8247,0.772844444444,28.6045
2016,/cfb/schools/wyoming/,0.762592857143,0.776363636364,0.7548,0.80175,0.764028571429,28.464
2016,/cfb/schools/nevada/,0.788308333333,0.787841666667,0.7637,0.80485,0.792633333333,28.4209
2016,/cfb/schools/bowling-green-state/,0.782266666667,0.793111111111,0.7795,0.84675,0.786625,27.6499
2016,/cfb/schools/hawaii/,0.766709090909,0.79946,0.805966666667,0.79645,0.797444444444,27.6162
2016,/cfb/schools/old-dominion/,0.780507142857,0.781772727273,0.7757,0.8161,0.794485714286,27.4131
2016,/cfb/schools/connecticut/,0.8006,0.814288888889,0.0,0.81755,0.798944444444,27.3563
2016,/cfb/schools/east-carolina/,0.79645625,0.816188888889,0.7657,0.82,0.7973,27.2558
2016,/cfb/schools/utah-state/,0.766736363636,0.783671428571,0.74895,0.80055,0.78788,27.1772
2016,/cfb/schools/san-jose-state/,0.7754,0.789963636364,0.7472,0.8049,0.825742857143,26.8183
2016,/cfb/schools/idaho/,0.7616,0.771091666667,0.7431,0.749766666667,0.7617625,25.9722
2016,/cfb/schools/massachusetts/,0.774045454545,0.8106,0.7895,0.794433333333,0.76128,25.7224
2016,/cfb/schools/charlotte/,0.767130769231,0.78439,0.7993,0.7912,0.77148,25.4985
2016,/cfb/schools/georgia-southern/,0.803744444444,0.785833333333,0.77405,0.80265,0.809942857143,25.4867
2016,/cfb/schools/south-alabama/,0.787941666667,0.7769625,0.0,0.7531,0.7916625,25.0844
2016,/cfb/schools/army/,0.778890909091,0.754933333333,0.7503,0.7681,0.764628571429,20.7185
2016,/cfb/schools/akron/,0.7880125,0.792033333333,0.74055,0.81,0.770533333333,17.9706
2016,/cfb/schools/navy/,0.772472727273,0.7784,0.0,0.7631,0.0,17.024
2016,/cfb/schools/air-force/,0.764533333333,0.778885714286,0.7331,0.7667,0.768266666667,11.5504
2015,/cfb/schools/ohio-state/,0.921811111111,0.931566666667,0.893616666667,0.90576,0.932353333333,79.8806
2015,/cfb/schools/alabama/,0.9317,0.942788888889,0.918322222222,0.947425,0.9546,77.5547
2015,/cfb/schools/georgia/,0.915929166667,0.906004761905,0.888405882353,0.893166666667,0.884773333333,74.5355
2015,/cfb/schools/minnesota/,0.805136,0.817588461538,0.8059,0.807725,0.809084615385,74.3674
2015,/cfb/schools/tennessee/,0.890588888889,0.884533333333,0.87494375,0.87015,0.878076923077,73.9569
2015,/cfb/schools/michigan-state/,0.879030769231,0.864752631579,0.850341176471,0.8594,0.86723125,73.5739
